Student_ID,Student_Seq,Gender,College,Course,Semester,Year,Year_Numeric,Sem_Numeric,GWA,Avg_Grade,Std_Grade,Sub_Count,Min_Grade,Max_Grade,is_inc,is_drop,fail_count,fail_rate,inc_rate,drop_rate,is_irregular
189_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2024-2025,189,0,CBA,Bachelor of Science in Hospitality Management,1sem,2024-2025,2024.0,1,1.38,1.375,0.1889822365046136,8,1.25,1.75,0,0,0,0.0,0,0,0
189_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2024-2025,189,0,CBA,Bachelor of Science in Tourism Management,1sem,2024-2025,2024.0,1,1.61,1.6111111111111112,0.4350127712046062,9,1.0,2.25,0,0,0,0.0,0,0,0
189_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2024-2025,189,0,CCST,Bachelor of Science in Computer Science,1sem,2024-2025,2024.0,1,1.78,1.78125,0.4105201404490232,8,1.25,2.25,0,0,0,0.0,0,0,0
189_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2024-2025,189,0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2024-2025,2024.0,1,2.75,2.75,1.3038404810405295,7,0.0,5.0,1,1,3,0.4285714285714285,1,1,1
189_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2024-2025,189,0,CCST,Bachelor of Science in Information Technology,1sem,2024-2025,2024.0,1,1.83,1.8333333333333333,1.2183492931011206,9,1.0,5.0,1,0,1,0.1111111111111111,1,0,1
189_CEA_Bachelor_of_Science_in_Architecture_1sem_2024-2025,189,0,CEA,Bachelor of Science in Architecture,1sem,2024-2025,2024.0,1,1.84,1.8409090909090908,0.5156637382142465,11,1.0,2.75,0,0,0,0.0,0,0,0
189_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2024-2025,189,1,CEA,Bachelor of Science in Civil Engineering,1sem,2024-2025,2024.0,1,2.7,2.7,1.4075688260259247,5,1.25,5.0,1,0,1,0.2,1,0,1
189_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2024-2025,189,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2024-2025,2024.0,1,2.09,2.09375,0.8010874305770697,8,1.0,3.0,0,0,1,0.125,0,0,0
189_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2024-2025,189,1,CEA,Bachelor of Science in Electronics Engineering,1sem,2024-2025,2024.0,1,5.0,5.0,,1,5.0,5.0,1,0,1,1.0,1,0,1
189_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2024-2025,189,0,CEA,Bachelor of Science in Industrial Engineering,1sem,2024-2025,2024.0,1,1.94,1.9375,0.8318439070608654,8,1.0,3.0,0,0,2,0.25,0,0,0
189_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2024-2025,189,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2024-2025,2024.0,1,2.52,2.525,1.0957620382384328,10,1.25,5.0,1,0,4,0.4,1,0,1
189_COAS_Bachelor_of_Arts_in_Communication_1sem_2024-2025,189,1,COAS,Bachelor of Arts in Communication,1sem,2024-2025,2024.0,1,1.38,1.375,0.2672612419124244,8,1.0,1.75,0,0,0,0.0,0,0,0
189_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2024-2025,189,1,CTEC,Bachelor of Science in Industrial Technology,1sem,2024-2025,2024.0,1,,,,11,0.0,0.0,0,1,0,0.0,0,1,1
189_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2024-2025,189,0,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2024-2025,2024.0,1,1.08,1.0833333333333333,0.1443375672974064,3,1.0,1.25,0,0,0,0.0,0,0,0
18_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2024-2025,18,0,CAHS,Bachelor of Science in Midwifery,1sem,2024-2025,2024.0,1,1.61,1.6136363636363635,0.4658813738983933,11,1.0,2.25,0,0,0,0.0,0,0,0
18_CAHS_Bachelor_of_Science_in_Nursing_1sem_2024-2025,18,1,CAHS,Bachelor of Science in Nursing,1sem,2024-2025,2024.0,1,1.6,1.6,0.4594682917363407,10,1.0,2.25,0,0,0,0.0,0,0,0
18_CAHS_Bachelor_of_Science_in_Public_Health_1sem_2024-2025,18,1,CAHS,Bachelor of Science in Public Health,1sem,2024-2025,2024.0,1,1.35,1.35,0.3162277660168379,10,1.0,2.0,0,0,0,0.0,0,0,0
18_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2024-2025,18,1,CBA,Bachelor of Science in Hospitality Management,1sem,2024-2025,2024.0,1,1.72,1.71875,0.4317220501334494,8,1.25,2.5,0,0,0,0.0,0,0,0
18_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2024-2025,18,0,CBA,Bachelor of Science in Tourism Management,1sem,2024-2025,2024.0,1,1.69,1.6944444444444444,0.6222160217945033,9,1.0,2.5,0,0,0,0.0,0,0,0
18_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2024-2025,18,1,CCST,Bachelor of Science in Computer Science,1sem,2024-2025,2024.0,1,1.39,1.3863636363636365,0.282038037408883,11,1.0,1.75,0,0,0,0.0,0,0,0
18_CCST_Bachelor_of_Science_in_Data_Science_1sem_2024-2025,18,0,CCST,Bachelor of Science in Data Science,1sem,2024-2025,2024.0,1,1.33,1.3333333333333333,0.2795084971874737,9,1.0,1.75,0,0,0,0.0,0,0,0
18_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2024-2025,18,1,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2024-2025,2024.0,1,1.32,1.3214285714285714,0.2377974328028354,7,1.0,1.5,0,0,0,0.0,0,0,0
18_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2024-2025,18,0,CCST,Bachelor of Science in Information Technology,1sem,2024-2025,2024.0,1,1.58,1.5833333333333333,0.2886751345948129,3,1.25,1.75,0,0,0,0.0,0,0,0
18_CEA_Bachelor_of_Science_in_Architecture_1sem_2024-2025,18,1,CEA,Bachelor of Science in Architecture,1sem,2024-2025,2024.0,1,1.64,1.6388888888888888,0.4695594862326935,9,1.0,2.5,0,0,0,0.0,0,0,0
18_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2024-2025,18,1,CEA,Bachelor of Science in Civil Engineering,1sem,2024-2025,2024.0,1,2.3,2.3,0.5968668193156661,5,1.25,2.75,0,0,0,0.0,0,0,0
18_CEA_Bachelor_of_Science_in_Computer_Engineering_1sem_2024-2025,18,1,CEA,Bachelor of Science in Computer Engineering,1sem,2024-2025,2024.0,1,2.02,2.025,0.7402139330400818,10,1.25,3.0,0,0,1,0.1,0,0,0
18_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2024-2025,18,1,CEA,Bachelor of Science in Electrical Engineering,1sem,2024-2025,2024.0,1,1.91,1.90625,0.7784772223477613,8,1.0,3.0,0,0,1,0.125,0,0,0
18_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2024-2025,18,1,CEA,Bachelor of Science in Electronics Engineering,1sem,2024-2025,2024.0,1,2.65,2.65,1.3986600730699366,5,1.5,5.0,1,0,1,0.2,1,0,1
18_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2024-2025,18,1,CEA,Bachelor of Science in Industrial Engineering,1sem,2024-2025,2024.0,1,1.69,1.6875,0.773923984208613,4,1.0,2.75,0,0,0,0.0,0,0,0
18_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2024-2025,18,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2024-2025,2024.0,1,1.33,1.3333333333333333,0.2165063509461096,9,1.0,1.75,0,0,0,0.0,0,0,0
18_COAS_Bachelor_of_Arts_in_Communication_1sem_2024-2025,18,1,COAS,Bachelor of Arts in Communication,1sem,2024-2025,2024.0,1,1.45,1.45,0.54198708471697,5,1.0,2.25,0,0,0,0.0,0,0,0
18_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2024-2025,18,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2024-2025,2024.0,1,1.58,1.575,0.3545341231030441,10,1.0,2.0,0,0,0,0.0,0,0,0
18_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2024-2025,18,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2024-2025,2024.0,1,1.42,1.425,0.2371708245126284,10,1.25,2.0,0,0,0,0.0,0,0,0
190_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2024-2025,190,0,CAHS,Bachelor of Science in Midwifery,1sem,2024-2025,2024.0,1,2.0,2.0,0.5916079783099616,6,1.5,2.75,0,0,0,0.0,0,0,0
190_CAHS_Bachelor_of_Science_in_Nursing_1sem_2024-2025,190,0,CAHS,Bachelor of Science in Nursing,1sem,2024-2025,2024.0,1,1.58,1.575,0.3917553091181053,10,1.0,2.25,0,0,0,0.0,0,0,0
190_CAHS_Bachelor_of_Science_in_Public_Health_1sem_2024-2025,190,1,CAHS,Bachelor of Science in Public Health,1sem,2024-2025,2024.0,1,1.45,1.45,0.1581138830084189,10,1.25,1.75,0,0,0,0.0,0,0,0
190_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2024-2025,190,0,CBA,Bachelor of Science in Hospitality Management,1sem,2024-2025,2024.0,1,1.66,1.65625,0.2969337347913552,8,1.25,2.0,0,0,0,0.0,0,0,0
190_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2024-2025,190,1,CBA,Bachelor of Science in Tourism Management,1sem,2024-2025,2024.0,1,1.56,1.5625,0.125,4,1.5,1.75,0,0,0,0.0,0,0,0
190_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2024-2025,190,0,CCST,Bachelor of Science in Computer Science,1sem,2024-2025,2024.0,1,3.03,3.03125,1.7083696279535894,8,1.25,5.0,1,0,4,0.5,1,0,1
190_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2024-2025,190,1,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2024-2025,2024.0,1,1.55,1.5454545454545454,0.367732610366925,11,1.25,2.5,0,0,0,0.0,0,0,0
190_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2024-2025,190,0,CCST,Bachelor of Science in Information Technology,1sem,2024-2025,2024.0,1,2.33,2.325,1.136820615185664,10,1.0,5.0,1,0,2,0.2,1,0,1
190_CEA_Bachelor_of_Science_in_Architecture_1sem_2024-2025,190,1,CEA,Bachelor of Science in Architecture,1sem,2024-2025,2024.0,1,1.72,1.71875,0.5077524002897476,8,1.0,2.5,0,0,0,0.0,0,0,0
190_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2024-2025,190,1,CEA,Bachelor of Science in Civil Engineering,1sem,2024-2025,2024.0,1,2.33,2.333333333333333,0.3818813079129867,3,2.0,2.75,0,0,0,0.0,0,0,0
190_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2024-2025,190,1,CEA,Bachelor of Science in Electrical Engineering,1sem,2024-2025,2024.0,1,1.59,1.59375,0.2651650429449553,8,1.25,2.0,0,0,0,0.0,0,0,0
190_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2024-2025,190,0,CEA,Bachelor of Science in Electronics Engineering,1sem,2024-2025,2024.0,1,1.32,1.318181818181818,0.2977185980693239,11,1.0,1.75,0,0,0,0.0,0,0,0
190_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2024-2025,190,0,CEA,Bachelor of Science in Industrial Engineering,1sem,2024-2025,2024.0,1,2.17,2.1666666666666665,0.8660254037844386,9,1.0,3.0,0,0,4,0.4444444444444444,0,0,0
190_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2024-2025,190,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2024-2025,2024.0,1,1.58,1.575,0.5277046732995855,10,1.0,2.5,0,0,0,0.0,0,0,0
190_COAS_Bachelor_of_Arts_in_Communication_1sem_2024-2025,190,1,COAS,Bachelor of Arts in Communication,1sem,2024-2025,2024.0,1,3.31,3.305555555555556,1.6713475933442985,9,1.0,5.0,1,0,4,0.4444444444444444,1,0,1
190_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2024-2025,190,1,CTEC,Bachelor of Science in Industrial Technology,1sem,2024-2025,2024.0,1,1.82,1.825,0.5407042732502778,10,1.0,2.75,0,0,0,0.0,0,0,0
190_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2024-2025,190,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2024-2025,2024.0,1,1.25,1.25,0.0,3,1.25,1.25,0,0,0,0.0,0,0,0
191_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2024-2025,191,1,CAHS,Bachelor of Science in Midwifery,1sem,2024-2025,2024.0,1,2.0,2.0,0.4330127018922193,7,1.5,2.75,0,0,0,0.0,0,0,0
191_CAHS_Bachelor_of_Science_in_Nursing_1sem_2024-2025,191,0,CAHS,Bachelor of Science in Nursing,1sem,2024-2025,2024.0,1,1.48,1.475,0.3216709844269797,10,1.0,2.0,0,0,0,0.0,0,0,0
191_CAHS_Bachelor_of_Science_in_Public_Health_1sem_2024-2025,191,1,CAHS,Bachelor of Science in Public Health,1sem,2024-2025,2024.0,1,1.85,1.85,0.4594682917363407,10,1.25,2.5,0,0,0,0.0,0,0,0
191_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2024-2025,191,0,CBA,Bachelor of Science in Hospitality Management,1sem,2024-2025,2024.0,1,2.09,2.09375,0.4617029812088534,8,1.5,2.75,0,0,0,0.0,0,0,0
191_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2024-2025,191,1,CBA,Bachelor of Science in Tourism Management,1sem,2024-2025,2024.0,1,3.92,3.9166666666666665,1.6764862244009229,12,1.0,5.0,1,0,9,0.75,1,0,1
191_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2024-2025,191,0,CCST,Bachelor of Science in Computer Science,1sem,2024-2025,2024.0,1,1.68,1.681818181818182,0.4755379728648004,11,1.0,2.5,0,0,0,0.0,0,0,0
191_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2024-2025,191,0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2024-2025,2024.0,1,1.36,1.3571428571428572,0.1966989481173608,7,1.0,1.5,0,0,0,0.0,0,0,0
191_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2024-2025,191,0,CCST,Bachelor of Science in Information Technology,1sem,2024-2025,2024.0,1,1.22,1.2222222222222223,0.1954339899926429,9,1.0,1.5,0,0,0,0.0,0,0,0
191_CEA_Bachelor_of_Science_in_Architecture_1sem_2024-2025,191,0,CEA,Bachelor of Science in Architecture,1sem,2024-2025,2024.0,1,2.56,2.5625,1.0585535953770664,8,1.5,5.0,1,0,1,0.125,1,0,1
191_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2024-2025,191,1,CEA,Bachelor of Science in Civil Engineering,1sem,2024-2025,2024.0,1,2.8,2.8,1.4295978455495797,5,1.0,5.0,1,0,1,0.2,1,0,1
191_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2024-2025,191,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2024-2025,2024.0,1,3.0,3.0,,1,3.0,3.0,0,0,1,1.0,0,0,0
191_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2024-2025,191,-1,CEA,Bachelor of Science in Electronics Engineering,1sem,2024-2025,2024.0,1,1.75,1.75,0.570087712549569,6,1.0,2.5,0,0,0,0.0,0,0,0
191_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2024-2025,191,1,CEA,Bachelor of Science in Industrial Engineering,1sem,2024-2025,2024.0,1,1.47,1.4722222222222223,0.4228704818788424,9,1.0,2.0,0,0,0,0.0,0,0,0
191_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2024-2025,191,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2024-2025,2024.0,1,2.65,2.65,1.3753787357185172,10,1.25,5.0,1,0,3,0.3,1,0,1
191_COAS_Bachelor_of_Arts_in_Communication_1sem_2024-2025,191,0,COAS,Bachelor of Arts in Communication,1sem,2024-2025,2024.0,1,1.5,1.5,0.0,2,1.5,1.5,0,0,0,0.0,0,0,0
191_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2024-2025,191,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2024-2025,2024.0,1,1.25,1.25,,1,1.25,1.25,0,0,0,0.0,0,0,0
191_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2024-2025,191,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2024-2025,2024.0,1,1.92,1.925,0.2898754521821014,10,1.5,2.5,0,0,0,0.0,0,0,0
192_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2024-2025,192,1,CAHS,Bachelor of Science in Midwifery,1sem,2024-2025,2024.0,1,1.83,1.8333333333333333,0.4654746681256314,6,1.25,2.5,0,0,0,0.0,0,0,0
192_CAHS_Bachelor_of_Science_in_Nursing_1sem_2024-2025,192,1,CAHS,Bachelor of Science in Nursing,1sem,2024-2025,2024.0,1,2.42,2.425,1.11834451062472,10,1.0,5.0,1,0,3,0.3,1,0,1
192_CAHS_Bachelor_of_Science_in_Public_Health_1sem_2024-2025,192,0,CAHS,Bachelor of Science in Public Health,1sem,2024-2025,2024.0,1,1.42,1.425,0.3545341231030441,10,1.0,2.0,0,0,0,0.0,0,0,0
192_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2024-2025,192,0,CBA,Bachelor of Science in Hospitality Management,1sem,2024-2025,2024.0,1,1.56,1.5625,0.3720119045714224,8,1.25,2.25,0,0,0,0.0,0,0,0
192_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2024-2025,192,1,CBA,Bachelor of Science in Tourism Management,1sem,2024-2025,2024.0,1,1.5,1.5,0.1581138830084189,6,1.25,1.75,0,0,0,0.0,0,0,0
192_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2024-2025,192,0,CCST,Bachelor of Science in Computer Science,1sem,2024-2025,2024.0,1,1.67,1.6666666666666667,0.6373774391990981,9,1.0,2.75,0,0,0,0.0,0,0,0
192_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2024-2025,192,0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2024-2025,2024.0,1,1.75,1.75,0.4330127018922193,3,1.25,2.0,0,0,0,0.0,0,0,0
192_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2024-2025,192,1,CCST,Bachelor of Science in Information Technology,1sem,2024-2025,2024.0,1,1.78,1.7777777777777777,0.6052432935972479,9,1.0,2.75,0,0,0,0.0,0,0,0
192_CEA_Bachelor_of_Science_in_Architecture_1sem_2024-2025,192,0,CEA,Bachelor of Science in Architecture,1sem,2024-2025,2024.0,1,1.73,1.7272727272727273,0.5640760748177662,11,1.0,2.5,0,0,0,0.0,0,0,0
192_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2024-2025,192,0,CEA,Bachelor of Science in Civil Engineering,1sem,2024-2025,2024.0,1,3.0,3.0,1.8027756377319943,3,1.5,5.0,1,0,1,0.3333333333333333,1,0,1
192_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2024-2025,192,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2024-2025,2024.0,1,1.75,1.75,0.5590169943749475,9,1.0,2.75,0,0,0,0.0,0,0,0
192_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2024-2025,192,-1,CEA,Bachelor of Science in Electronics Engineering,1sem,2024-2025,2024.0,1,1.38,1.375,0.2622022120425379,6,1.0,1.75,0,0,0,0.0,0,0,0
192_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2024-2025,192,1,CEA,Bachelor of Science in Industrial Engineering,1sem,2024-2025,2024.0,1,2.1,2.1,0.4594682917363407,10,1.25,2.75,0,0,0,0.0,0,0,0
192_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2024-2025,192,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2024-2025,2024.0,1,1.6,1.6,0.5163977794943223,10,1.0,2.25,0,0,0,0.0,0,0,0
192_COAS_Bachelor_of_Arts_in_Communication_1sem_2024-2025,192,1,COAS,Bachelor of Arts in Communication,1sem,2024-2025,2024.0,1,1.64,1.6428571428571428,0.2834733547569204,7,1.25,2.0,0,0,0,0.0,0,0,0
192_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2024-2025,192,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2024-2025,2024.0,1,2.92,2.925,1.504853259734428,10,1.0,5.0,1,0,3,0.3,1,0,1
192_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2024-2025,192,0,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2024-2025,2024.0,1,1.56,1.5555555555555556,0.2429563289518875,9,1.0,1.75,0,0,0,0.0,0,0,0
193_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2024-2025,193,1,CAHS,Bachelor of Science in Midwifery,1sem,2024-2025,2024.0,1,1.7,1.7045454545454546,0.6105139414683933,11,1.0,2.75,0,0,0,0.0,0,0,0
193_CAHS_Bachelor_of_Science_in_Nursing_1sem_2024-2025,193,1,CAHS,Bachelor of Science in Nursing,1sem,2024-2025,2024.0,1,1.59,1.59375,0.3519714882933397,8,1.25,2.0,0,0,0,0.0,0,0,0
193_CAHS_Bachelor_of_Science_in_Public_Health_1sem_2024-2025,193,1,CAHS,Bachelor of Science in Public Health,1sem,2024-2025,2024.0,1,1.65,1.65,0.4281744192888376,10,1.0,2.25,0,0,0,0.0,0,0,0
193_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2024-2025,193,1,CBA,Bachelor of Science in Hospitality Management,1sem,2024-2025,2024.0,1,1.44,1.4375,0.3204349722308278,8,1.0,2.0,0,0,0,0.0,0,0,0
193_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2024-2025,193,1,CBA,Bachelor of Science in Tourism Management,1sem,2024-2025,2024.0,1,1.58,1.5833333333333333,0.4999999999999999,9,1.0,2.5,0,0,0,0.0,0,0,0
193_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2024-2025,193,0,CCST,Bachelor of Science in Computer Science,1sem,2024-2025,2024.0,1,1.78,1.78125,0.3390506704651344,8,1.0,2.0,0,0,0,0.0,0,0,0
193_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2024-2025,193,1,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2024-2025,2024.0,1,1.31,1.3055555555555556,0.27322660517925,9,1.0,1.75,0,0,0,0.0,0,0,0
193_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2024-2025,193,0,CCST,Bachelor of Science in Information Technology,1sem,2024-2025,2024.0,1,1.94,1.9444444444444444,0.6821127309893709,9,1.25,3.0,0,0,2,0.2222222222222222,0,0,0
193_CEA_Bachelor_of_Science_in_Architecture_1sem_2024-2025,193,1,CEA,Bachelor of Science in Architecture,1sem,2024-2025,2024.0,1,1.64,1.6363636363636365,0.4522670168666454,11,1.0,2.25,0,0,0,0.0,0,0,0
193_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2024-2025,193,1,CEA,Bachelor of Science in Civil Engineering,1sem,2024-2025,2024.0,1,1.54,1.5416666666666667,0.4865618401009518,12,1.0,2.75,0,0,0,0.0,0,0,0
193_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2024-2025,193,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2024-2025,2024.0,1,1.88,1.875,0.4818120558297157,8,1.25,2.75,0,0,0,0.0,0,0,0
193_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2024-2025,193,0,CEA,Bachelor of Science in Electronics Engineering,1sem,2024-2025,2024.0,1,1.42,1.4166666666666667,0.3027650354097491,6,1.0,1.75,0,0,0,0.0,0,0,0
193_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2024-2025,193,1,CEA,Bachelor of Science in Industrial Engineering,1sem,2024-2025,2024.0,1,1.64,1.6388888888888888,0.5319643889501544,9,1.0,2.5,0,0,0,0.0,0,0,0
193_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2024-2025,193,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2024-2025,2024.0,1,2.92,2.9166666666666665,1.3228756555322954,9,1.0,5.0,1,0,4,0.4444444444444444,1,0,1
193_COAS_Bachelor_of_Arts_in_Communication_1sem_2024-2025,193,0,COAS,Bachelor of Arts in Communication,1sem,2024-2025,2024.0,1,1.34,1.34375,0.229031345328226,8,1.0,1.5,0,0,0,0.0,0,0,0
193_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2024-2025,193,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2024-2025,2024.0,1,4.61,4.613636363636363,0.8614206025777735,11,2.75,5.0,1,0,10,0.9090909090909092,1,0,1
193_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2024-2025,193,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2024-2025,2024.0,1,1.08,1.0833333333333333,0.1443375672974064,3,1.0,1.25,0,0,0,0.0,0,0,0
194_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2024-2025,194,1,CAHS,Bachelor of Science in Midwifery,1sem,2024-2025,2024.0,1,1.94,1.9444444444444444,0.3703414340548162,9,1.5,2.5,0,0,0,0.0,0,0,0
194_CAHS_Bachelor_of_Science_in_Nursing_1sem_2024-2025,194,0,CAHS,Bachelor of Science in Nursing,1sem,2024-2025,2024.0,1,1.59,1.59375,0.2969337347913552,8,1.25,2.0,0,0,0,0.0,0,0,0
194_CAHS_Bachelor_of_Science_in_Public_Health_1sem_2024-2025,194,1,CAHS,Bachelor of Science in Public Health,1sem,2024-2025,2024.0,1,1.65,1.65,0.2934469476943168,10,1.25,2.0,0,0,0,0.0,0,0,0
194_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2024-2025,194,1,CBA,Bachelor of Science in Hospitality Management,1sem,2024-2025,2024.0,1,1.81,1.8125,0.3720119045714224,8,1.25,2.5,0,0,0,0.0,0,0,0
194_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2024-2025,194,0,CBA,Bachelor of Science in Tourism Management,1sem,2024-2025,2024.0,1,1.5,1.5,0.3061862178478972,9,1.0,2.0,0,0,0,0.0,0,0,0
194_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2024-2025,194,0,CCST,Bachelor of Science in Computer Science,1sem,2024-2025,2024.0,1,1.52,1.5227272727272727,0.4802934708923475,11,1.0,2.5,0,0,0,0.0,0,0,0
194_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2024-2025,194,1,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2024-2025,2024.0,1,1.17,1.1666666666666667,0.1767766952966369,9,1.0,1.5,0,0,0,0.0,0,0,0
194_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2024-2025,194,0,CCST,Bachelor of Science in Information Technology,1sem,2024-2025,2024.0,1,1.38,1.375,0.2946278254943948,10,1.0,2.0,0,0,0,0.0,0,0,0
